ItemStack,func_21185_g,*,*,isItemDamaged,"returns true when a damageable item is damaged"
CraftingManager,func_21187_b,*,*,addShapelessRecipe,""
CraftingManager,func_21188_a,*,*,findMatchingRecipe,""
ScreenShotHelper,func_21189_a,*,*,func_21189_a,""
ScreenShotHelper,func_21190_b,*,*,func_21190_b,""
ScreenShotHelper,func_21191_a,*,*,func_21191_a,""
FurnaceRecipes,func_21198_a,*,*,getSmeltingResult,"Returns the smelting result of an item."
FurnaceRecipes,func_21199_a,*,*,addSmelting,"Adds a smelting recipe."
Block,func_211_a,*,*,getBlockTexture,"Retrieves the block texture to use based on the display side. Args: iBlockAccess, x, y, z, side"
FurnaceRecipes,func_21200_a,*,*,smelting,"Used to call methods addSmelting and getSmeltingResult."
SpawnerAnimals,func_21203_a,*,*,canCreatureTypeSpawnAtLocation,"Returns whether or not the specified creature type can spawn at the specified location."
SpawnerAnimals,func_21204_a,*,*,creatureSpecificInit,"determines if a skeleton spawns on a spider, and if a sheep is a different color"
EnumToolMaterial,func_21205_c,*,*,getDamageVsEntity,"Damage versus entities."
EnumToolMaterial,func_21206_b,*,*,getEfficiencyOnProperMaterial,"The strength of this tool material against blocks which it is effective against."
EnumToolMaterial,func_21207_a,*,*,getMaxUses,"The number of uses this material allows. (wood = 59, stone = 131, iron = 250, diamond = 1561, gold = 32)"
EnumToolMaterial,func_21208_d,*,*,getHarvestLevel,"The level of material this tool can harvest (3 = DIAMOND, 2 = IRON, 1 = STONE, 0 = IRON/GOLD)"
Block,func_213_a,*,*,setBlockBounds,"Sets the bounds of the block.  minX, minY, minZ, maxX, maxY, maxZ"
Block,func_214_b,*,*,onBlockRemoval,"Called whenever the block is removed."
Block,func_215_a,*,*,setLightValue,"Sets the amount of light emitted by a block from 0.0f to 1.0f (converts internally to 0-15). Returns the object for convenience in constructing."
Block,func_216_a,*,*,dropBlockAsItemWithChance,"Drops the block items with a specified chance of dropping the specified items"
Block,func_217_b,*,*,isOpaqueCube,"Is this block (a) opaque and (b) a full 1m cube?  This determines whether or not to render the shared face of two adjacent blocks and also whether the player can attach torches, redstone wire, etc to this block."
Block,func_218_a,*,*,getBlockTextureFromSide,"Returns the block texture based on the side being looked at.  Args: side"
Block,func_219_b,*,*,setResistance,"Sets the the blocks resistance to explosions. Returns the object for convenience in constructing."
Minecraft,func_22001_u,*,*,isFancyGraphicsEnabled,""
Minecraft,func_22002_b,*,*,convertMapFormat,"Converts from old map format to new map format"
Minecraft,func_22003_b,*,*,lineIsCommand,"Returns true if string begins with '/'"
Minecraft,func_22004_c,*,*,getSaveLoader,"Returns the save loader that is currently being used"
Minecraft,func_22005_v,*,*,isAmbientOcclusionEnabled,"Returns if ambient occlusion is enabled"
Minecraft,func_22006_t,*,*,isGuiEnabled,""
Minecraft,func_22007_w,*,*,isDebugInfoEnabled,""
ChunkCoordIntPair,func_22011_a,*,*,func_22011_a,""
RenderLiving,func_22012_b,*,*,func_22012_b,""
RenderLiving,func_22013_a,*,*,renderLivingLabel,"Draws the debug or playername text above a living"
RenderLiving,func_22014_a,*,*,passSpecialRender,"Passes the specialRender and renders it"
RenderPlayer,func_22015_a,*,*,renderName,"Used to render a player's name above their head"
RenderPlayer,func_22016_b,*,*,func_22016_b,""
RenderPlayer,func_22017_a,*,*,func_22017_a,""
BlockRedstoneRepeater,func_22022_g,*,*,func_22022_g,""
BlockRedstoneTorch,func_22026_h,*,*,func_22026_h,""
BlockBed,func_22027_j,*,*,setBounds,"Set the bounds of the bed block."
BlockBed,func_22028_g,*,*,getNearestEmptyChunkCoordinates,"Gets the nearest empty chunk coordinates for the player to wake up from a bed into."
BlockBed,func_22029_f,*,*,isBedOccupied,"Return whether or not the bed is occupied."
BlockBed,func_22030_c,*,*,getDirectionFromMetadata,""
BlockBed,func_22031_a,*,*,setBedOccupied,"Sets whether or not the bed is occupied."
BlockBed,func_22032_d,*,*,isBlockFootOfBed,"Returns whether or not this bed block is the foot of the bed."
BlockFlowing,func_22034_j,*,*,func_22034_j,""
BlockStationary,func_22035_j,*,*,func_22035_j,""
BlockButton,func_22036_h,*,*,getOrientation,"Get side which this button is facing."
EntityLiving,func_22049_v,*,*,isMovementBlocked,"Dead and sleeping entities cannot move"
EntityLiving,func_22050_O,*,*,playLivingSound,""
EntityLiving,func_22051_K,*,*,isPlayerSleeping,"Returns whether player is sleeping or not"
EntityPlayer,func_22052_e,*,*,func_22052_e,""
EntityPlayer,func_22053_b,*,*,sleepInBedAt,"Attempts to have the player sleep in a bed at the specified location."
EntityPlayer,func_22054_L,*,*,isPlayerFullyAsleep,"Returns whether or not the player is asleep and the screen has fully faded."
EntityPlayer,func_22055_b,*,*,addChatMessage,"Add a chat message to the player"
EntityPlayer,func_22056_a,*,*,wakeUpPlayer,"Wake up the player if they're sleeping."
EntityPlayer,func_22057_q,*,*,isInBed,"Checks if the player is currently in a bed"
EntityPlayer,func_22058_C,*,*,resetHeight,"sets the players height back to normal after doing things like sleeping and dieing"
EntityPlayer,func_22059_J,*,*,getBedOrientationInDegrees,"Returns the orientation of the bed in degrees."
EntityPlayer,func_22060_M,*,*,func_22060_M,""
GuiIngame,func_22064_c,*,*,func_22064_c,""
GuiDisableButton,func_22066_a,*,*,setMaxStringLength,""
GuiDisableButton,func_22067_c,*,*,drawTextBox,"Draws the textbox"
GuiDisableButton,func_22068_a,*,*,setText,"Sets the text of the textbox."
GuiDisableButton,func_22069_a,*,*,mouseClicked,"Args: x, y, buttonClicked"
GuiDisableButton,func_22070_b,*,*,updateCursorCounter,"Increments the cursor counter"
GuiDisableButton,func_22071_a,*,*,getText,"Returns the text beign edited on the textbox."
GuiDisableButton,func_22072_a,*,*,textboxKeyTyped,"Call this method from you GuiScreen to process the keys into textbox."
GuiSelectWorld,func_22083_c,*,*,getSelectButton,"returns the select button"
GuiSelectWorld,func_22084_k,*,*,loadSaves,"loads the saves"
GuiSelectWorld,func_22085_d,*,*,getRenameButton,"returns the rename button"
GuiSelectWorld,func_22086_b,*,*,getSelectedWorld,"returns the world currently selected"
GuiSelectWorld,func_22087_f,*,*,func_22087_f,""
GuiSelectWorld,func_22088_h,*,*,func_22088_h,""
GuiSelectWorld,func_22089_a,*,*,onElementSelected,"called whenever an element in this gui is selected"
GuiSelectWorld,func_22090_a,*,*,getSize,""
GuiSelectWorld,func_22091_c,*,*,getSaveFileName,"returns the file name of the specified save number"
GuiSelectWorld,func_22092_e,*,*,getDeleteButton,"returns the delete button"
GuiSelectWorld,func_22093_g,*,*,getDateFormatter,"returns the date formatter for this gui"
GuiSelectWorld,func_22094_d,*,*,getSaveName,"returns the name of the saved game"
Block,func_220_a_,*,*,harvestBlock,"Called when the player destroys a block with an item that can harvest it"
GuiSleepMP,func_22115_j,*,*,func_22115_j,""
GuiTexturePacks,func_22116_g,*,*,func_22116_g,""
GuiTexturePacks,func_22117_e,*,*,func_22117_e,""
GuiTexturePacks,func_22118_f,*,*,func_22118_f,""
GuiTexturePacks,func_22119_c,*,*,func_22119_c,""
GuiTexturePacks,func_22120_k,*,*,func_22120_k,""
GuiTexturePacks,func_22121_h,*,*,func_22121_h,""
GuiTexturePacks,func_22122_d,*,*,func_22122_d,""
GuiTexturePacks,func_22123_i,*,*,func_22123_i,""
GuiTexturePacks,func_22124_a,*,*,func_22124_a,""
GuiTexturePacks,func_22125_l,*,*,func_22125_l,""
GuiTexturePacks,func_22126_b,*,*,func_22126_b,""
GuiTexturePacks,func_22127_j,*,*,func_22127_j,""
GuiCreateWorld,func_22129_j,*,*,func_22129_j,""
World,func_22136_c,*,*,scheduleBlockUpdate,"Schedules a tick to a block with a delay (Most commonly the tick rate)"
World,func_22137_s,*,*,getSpawnPoint,"Returns the coordinates of the spawn point"
World,func_22138_q,*,*,getRandomSeed,""
World,func_22139_r,*,*,getWorldTime,""
World,func_22140_w,*,*,updateAllPlayersSleepingFlag,"Updates the flag that indicates whether or not all players in the world are sleeping."
World,func_22141_x,*,*,wakeUpAllPlayers,"Wakes up all players in the world."
World,func_22142_y,*,*,isAllPlayersFullyAsleep,"Returns whether or not all players in the world are fully asleep."
World,func_22143_a,*,*,setSpawnPoint,""
World,func_22144_v,*,*,func_22144_v,""
ISaveHandler,func_22148_a,*,*,saveWorldInfoAndPlayer,""
ISaveHandler,func_22149_a,*,*,getChunkLoader,"Returns the chunk loader with the provided world provider"
ISaveHandler,func_22150_b,*,*,func_22150_b,""
ISaveHandler,func_22151_c,*,*,loadWorldInfo,"Returns a freshly loaded worldInfo from the save"
ISaveHandler,func_22152_a,*,*,saveWorldInfo,"Saves the passed in world info."
SaveHandler,func_22153_a,*,*,getSaveDirectory,"gets the File object corresponding to the base directory of this save (saves/404 for a save called 404 etc)"
SaveHandler,func_22154_d,*,*,func_22154_d,""
SaveFormatComparator,func_22159_c,*,*,func_22159_c,""
SaveFormatComparator,func_22160_a,*,*,func_22160_a,""
SaveFormatComparator,func_22161_d,*,*,func_22161_d,""
SaveFormatComparator,func_22162_b,*,*,getDisplayName,"return the display name of the save"
SaveFormatComparator,func_22163_e,*,*,func_22163_e,""
SaveFormatComparator,func_22164_a,*,*,getFileName,"return the file name"
ISaveFormat,func_22170_a,*,*,func_22170_a,""
ISaveFormat,func_22171_a,*,*,convertMapFormat,"Converts the specified map to the new map format. Args: worldName, loadingScreen"
ISaveFormat,func_22172_c,*,*,func_22172_c,""
ISaveFormat,func_22173_b,*,*,func_22173_b,""
ISaveFormat,func_22174_a,*,*,getSaveLoader,"Returns back a loader for the specified save directory"
ISaveFormat,func_22175_a,*,*,isOldMapFormat,"Checks if the save directory uses the old map format"
ISaveFormat,func_22176_b,*,*,func_22176_b,""
ISaveFormat,func_22177_c,*,*,func_22177_c,""
ISaveFormat,func_22178_a,*,*,func_22178_a,""
SaveFormatOld,func_22179_a,*,*,func_22179_a,""
SaveConverterMcRegion,func_22181_a,*,*,func_22181_a,""
SaveConverterMcRegion,func_22182_a,*,*,func_22182_a,""
SaveConverterMcRegion,func_22183_a,*,*,func_22183_a,""
NetHandler,func_22185_a,*,*,func_22185_a,""
NetHandler,func_22186_a,*,*,func_22186_a,""
RenderManager,func_22187_a,*,*,cacheActiveRenderInfo,"Caches the current frame's active render info, including the current World, RenderEngine, GameSettings and FontRenderer settings, as well as interpolated player position, pitch and yaw."
RegionFileCache,func_22190_d,*,*,getChunkOutputStream,"Returns an output stream for the specified chunk. Args: worldDir, chunkX, chunkZ"
RegionFileCache,func_22191_b,*,*,func_22191_b,""
RegionFileCache,func_22192_a,*,*,func_22192_a,""
RegionFileCache,func_22193_a,*,*,func_22193_a,""
RegionFileCache,func_22194_c,*,*,getChunkInputStream,"Returns an input stream for the specified chunk. Args: worldDir, chunkX, chunkZ"
RegionFile,func_22196_b,*,*,func_22196_b,""
RegionFile,func_22197_a,*,*,func_22197_a,""
RegionFile,func_22198_a,*,*,func_22198_a,""
RegionFile,func_22199_a,*,*,func_22199_a,""
Block,func_221_d,*,*,getCollisionBoundingBoxFromPool,"Returns a bounding box from the pool of bounding boxes (this means this box can change after the pool has been cleared to be reused)"
RegionFile,func_22200_a,*,*,func_22200_a,""
RegionFile,func_22201_b,*,*,func_22201_b,""
RegionFile,func_22202_c,*,*,func_22202_c,""
RegionFile,func_22203_a,*,*,func_22203_a,""
RegionFile,func_22204_b,*,*,func_22204_b,""
RegionFile,func_22205_b,*,*,func_22205_b,""
RegionFile,func_22206_d,*,*,func_22206_d,""
RegionFile,func_22207_e,*,*,func_22207_e,""
RegionFile,func_22208_b,*,*,func_22208_b,""
RegionFile,func_22209_a,*,*,func_22209_a,""
RegionFile,func_22210_a,*,*,func_22210_a,""
RegionFile,func_22211_a,*,*,func_22211_a,""
PacketCounter,func_22236_a,*,*,addPacket,"Add packet of size i bytes."
GuiSlot,func_22239_a,*,*,overlayBackground,"Overlays the background to hide scrolled items"
GuiSlot,func_22240_a,*,*,registerScrollButtons,"Registers the IDs that can be used for the scrollbar's buttons."
GuiSlot,func_22241_a,*,*,actionPerformed,""
GuiSlot,func_22242_a,*,*,drawSlot,""
GuiSlot,func_22243_a,*,*,drawScreen,"draws the slot to the screen, pass in mouse's current x and y and partial ticks"
GuiSlot,func_22244_d,*,*,bindAmountScrolled,"stop the thing from scrolling out of bounds"
GuiSlot,func_22245_b,*,*,getContentHeight,"return the height of the content being scrolled"
GuiSlot,func_22246_a,*,*,isSelected,"returns true if the element passed in is currently selected"
GuiSlot,func_22247_a,*,*,elementClicked,"the element in the slot that was clicked, boolean for wether it was double clicked or not"
GuiSlot,func_22248_c,*,*,drawBackground,""
GuiSlot,func_22249_a,*,*,getSize,"Gets the size of the current slot list."
TileEntityRenderer,func_22267_a,*,*,cacheActiveRenderInfo,"Caches several render-related references, including the active World, RenderEngine, FontRenderer, and the camera-bound EntityLiving's interpolated pitch, yaw and position. Args: world, renderengine, fontrenderer, entityliving, partialTickTime"
MathHelper,func_22282_a,*,*,stringNullOrLengthZero,"Tests if a string is null or of length zero"
WorldInfo,func_22287_a,*,*,setWorldName,""
WorldInfo,func_22288_b,*,*,getRandomSeed,"Returns the seed of current world."
WorldInfo,func_22289_d,*,*,setSaveVersion,"Sets the save version of the world"
WorldInfo,func_22290_i,*,*,getDimension,""
WorldInfo,func_22291_a,*,*,updateTagCompound,""
WorldInfo,func_22292_a,*,*,setSpawn,"Sets the spawn position Args: x, y, z"
WorldInfo,func_22293_c,*,*,getSpawnX,"Returns the x spawn position"
WorldInfo,func_22294_a,*,*,setSpawnX,"Set the x spawn position to the passed in value"
WorldInfo,func_22295_d,*,*,getSpawnY,"Return the Y axis spawning point of the player."
WorldInfo,func_22296_k,*,*,getSaveVersion,"Returns the save version of this world"
WorldInfo,func_22297_b,*,*,setSizeOnDisk,""
WorldInfo,func_22298_c,*,*,setSpawnZ,"Set the z spawn position to the passed in value"
WorldInfo,func_22299_a,*,*,getNBTTagCompound,"Gets the NBTTagCompound for the worldInfo"
Block,func_222_c,*,*,setHardness,"Sets how many hits it takes to break a block."
WorldInfo,func_22300_e,*,*,getSpawnZ,"Returns the z spawn position"
WorldInfo,func_22301_l,*,*,getLastTimePlayed,"Return the last time the player was in this world."
WorldInfo,func_22302_j,*,*,getWorldName,"Get current world name"
WorldInfo,func_22303_h,*,*,getPlayerNBTTagCompound,"Returns the player's NBTTagCompound to be loaded"
WorldInfo,func_22304_f,*,*,getWorldTime,"Get current world time"
WorldInfo,func_22305_a,*,*,getNBTTagCompoundWithPlayer,"Generates the NBTTagCompound for the world info plus the provided entity list. Arg: entityList"
WorldInfo,func_22306_g,*,*,getSizeOnDisk,""
WorldInfo,func_22307_a,*,*,setWorldTime,"Set current world time"
WorldInfo,func_22308_b,*,*,setSpawnY,"Sets the y spawn position"
WorldInfo,func_22309_a,*,*,setPlayerNBTTagCompound,"Sets the player's NBTTagCompound to be loaded."
FileMatcher,func_22321_c,*,*,func_22321_c,""
FileMatcher,func_22322_a,*,*,func_22322_a,""
FileMatcher,func_22323_b,*,*,func_22323_b,""
FileMatcher,func_22324_a,*,*,func_22324_a,""
PathEntity,func_22328_c,*,*,func_22328_c,""
PathPoint,func_22329_a,*,*,func_22329_a,""
RenderBlocks,func_22330_a,*,*,renderStandardBlockWithAmbientOcclusion,""
RenderBlocks,func_22331_p,*,*,renderBlockBed,"render a bed at the given coordinates"
RenderBlocks,func_22332_q,*,*,renderBlockRepeater,"render a redstone repeater at the given coordinates"
MouseFilter,func_22386_a,*,*,func_22386_a,""
SpawnerAnimals,func_22390_a,*,*,performSleepSpawning,"Performs the spawning of mobs near players when they are sleeping, returns true if any mobs were spawned."
ChunkCoordinates,func_22393_a,*,*,func_22393_a,""
Block,func_223_g,*,*,canBlockStay,"Can this block stay at this position.  Similar to canPlaceBlockAt except gets checked often with plants."
Block,func_224_a,*,*,canCollideCheck,"Returns whether this block is collideable based on the arguments passed in Args: blockMetaData, unknownFlag"
Block,func_225_a,*,*,blockStrength,"Defines whether or not a play can break the block with current tool."
Block,func_226_a,*,*,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, neighbor blockID"
Block,func_227_a,*,*,getExplosionResistance,"Returns how much this block can resist explosions from the passed in entity."
Block,func_228_c,*,*,isIndirectlyPoweringTo,"Is this block indirectly powering the block on the specified side"
Block,func_229_a,*,*,quantityDropped,"Returns the quantity of items to drop on block destruction."
Block,func_230_a,*,*,getCollidingBoundingBoxes,"Adds to the supplied array any colliding bounding boxes with the passed in bounding box. Args: world, x, y, z, axisAlignedBB, arrayList"
Block,func_231_b,*,*,isPoweringTo,"Is this block powering the block on the specified side"
Block,func_232_a,*,*,getBlockTextureFromSideAndMetadata,"From the specified side and block metadata retrieves the blocks texture. Args: side, metadata"
Block,func_233_b,*,*,onBlockClicked,"Called when the block is clicked by a player. Args: x, y, z, entityPlayer"
Block,func_234_g,*,*,getRenderBlockPass,"Returns which pass should this block be rendered on. 0 for solids and 1 for alpha"
Block,func_235_e,*,*,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
Block,func_236_b,*,*,onEntityCollidedWithBlock,"Triggered whenever an entity collides with this block (enters into the block). Args: world, x, y, z, entity"
Block,func_237_e,*,*,setBlockBoundsForItemRender,"Sets the block's bounds for rendering it as an item"
Block,func_238_a,*,*,setBlockBoundsBasedOnState,"Updates the blocks bounds based on its current state. Args: world, x, y, z"
Block,func_240_a,*,*,idDropped,"Returns the ID of the items to drop on destruction."
Block,func_241_c,*,*,getBlockBrightness,"How bright to render this block based on the light its receiving. Args: iBlockAccess, x, y, z"
Block,func_242_c,*,*,renderAsNormalBlock,"If this block doesn't render as an ordinary block it will return False (examples: signs, buttons, stairs, etc)"
Block,func_243_a,*,*,canPlaceBlockAt,"Checks to see if its valid to put this block at the specified coordinates. Args: world, x, y, z"
Block,func_244_a,*,*,isVecInsideYZBounds,"Checks if a vector is within the Y and Z bounds of the block."
Block,func_245_h,*,*,isCollidable,"Returns if this block is collidable (only used by Fire). Args: x, y, z"
Block,func_246_f,*,*,getSelectedBoundingBoxFromPool,"Returns the bounding box of the wired rectangular prism to render."
Block,func_247_b,*,*,randomDisplayTick,"A randomly called display update to be able to add particles or other items for display"
Block,func_249_b,*,*,isVecInsideXZBounds,"Checks if a vector is within the X and Z bounds of the block."
RenderWolf,func_25004_a,*,*,func_25004_a,""
RenderWolf,func_25005_a,*,*,func_25005_a,""
RenderWolf,func_25006_b,*,*,func_25006_b,""
Item,func_25007_g,*,*,func_25007_g,""
Item,func_25008_a,*,*,func_25008_a,""
Item,func_25009_k,*,*,func_25009_k,""
ItemFood,func_25011_l,*,*,getHealAmount,""
ItemFood,func_25012_m,*,*,getIsWolfsFavoriteMeat,"Whether wolves like this food (true for raw and cooked porkchop)."
Slot,func_25014_f,*,*,func_25014_f,""
Block,func_25016_i,*,*,func_25016_i,""
BlockLockedChest,func_25018_h,*,*,func_25018_h,""
Entity,func_25021_m,*,*,canTriggerWalking,"returns if this entity triggers Block.onEntityWalking on the blocks they walk on. used for spiders and wolves to prevent them from trampling crops"
EntityLiving,func_25023_u,*,*,canDespawn,"Determines if an entity can be despawned, used on idle far away entities"
EntityLiving,func_25024_W,*,*,getCurrentTarget,""
EntityLiving,func_25025_V,*,*,func_25025_V,""
EntityLiving,func_25026_x,*,*,func_25026_x,""
EntitySlime,func_25027_v,*,*,func_25027_v,""
EntityCreature,func_25028_d_,*,*,func_25028_d_,""
EntityCreature,func_25029_a,*,*,setPathToEntity,"sets the Entities walk path in EntityCreature"
EntityCreature,func_25030_F,*,*,getTarget,"Returns current entities target"
EntityCreature,func_25031_E,*,*,hasPath,"Returns true if entity has a path to follow"
EntityCreature,func_25032_c,*,*,setTarget,"Sets entities target to attack"
EntityWolf,func_25033_c,*,*,func_25033_c,""
EntityWolf,func_25034_B,*,*,isWolfSitting,"returns whether this wolf is sitting"
EntityWolf,func_25035_a,*,*,showHeartsOrSmokeFX,"Args: flag, true for hearts, false for smoke."
EntityWolf,func_25036_a,*,*,setWolfOwner,"sets this wolf's owner"
EntityWolf,func_25037_z,*,*,func_25037_z,""
EntityWolf,func_25038_d,*,*,func_25038_d,""
EntityWolf,func_25039_v,*,*,func_25039_v,""
EntityWolf,func_25040_C,*,*,isWolfAngry,"gets this wolf's angry state"
EntityWolf,func_25041_c,*,*,setWolfAngry,"sets this wolf's angry state to true if the boolean argument is true"
EntityWolf,func_25042_a,*,*,func_25042_a,""
EntityWolf,func_25043_b_,*,*,func_25043_b_,""
EntityWolf,func_25044_b,*,*,getPathOrWalkableBlock,"Sets wolfs pathfinding, or if no path, sets the next safe block to walk onto every tick."
EntityWolf,func_25045_A,*,*,getWolfOwner,"get this wolf's owner"
EntityWolf,func_25046_b,*,*,setWolfSitting,"sets this wolf's state to sitting if the boolean argument is true"
EntityWolf,func_25047_D,*,*,isWolfTamed,"returns whether this wolf has been tamed"
EntityPlayer,func_25055_a,*,*,func_25055_a,""
EntityPlayer,func_25056_h,*,*,func_25056_h,""
EntityPlayer,func_25057_q_,*,*,func_25057_q_,""
EntityPlayer,func_25058_a,*,*,func_25058_a,""
EntityPlayer,func_25059_P,*,*,func_25059_P,""
EntityPlayer,func_25060_a,*,*,func_25060_a,""
EntityPlayer,func_25061_a,*,*,func_25061_a,""
MobSpawnerBase,func_25063_a,*,*,func_25063_a,""
StatBasic,func_25067_a,*,*,func_25067_a,""
StatBasic,func_25068_c,*,*,func_25068_c,""
StatCrafting,func_25072_b,*,*,func_25072_b,""
GuiAchievement,func_25079_b,*,*,func_25079_b,""
GuiAchievement,func_25080_a,*,*,func_25080_a,""
XGuiUmmm,func_25087_a,*,*,func_25087_a,""
XGuiUmmm,func_25088_a,*,*,func_25088_a,""
GuiLockedChest,func_25092_a,*,*,func_25092_a,""
GuiLockedChest,func_25093_j,*,*,func_25093_j,""
GuiCreateWorld,func_25097_a,*,*,func_25097_a,""
World,func_25098_c,*,*,func_25098_c,""
World,func_25099_a,*,*,getPlayerEntityByName,"Find a player by name in this world."
Block,func_250_a,*,*,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
XBlah,func_25100_a,*,*,func_25100_a,""
ModelBase,func_25103_a,*,*,func_25103_a,""
DataWatcher,func_25115_b,*,*,func_25115_b,""
DataWatcher,func_25116_c,*,*,func_25116_c,""
IRecipe,func_25117_b,*,*,func_25117_b,""
NetHandler,func_25118_a,*,*,func_25118_a,""
FontRenderer,func_25119_a,*,*,func_25119_a,""
ModelRenderer,func_25122_b,*,*,func_25122_b,""
Chunk,func_25124_i,*,*,func_25124_i,""
XErrr,func_25125_a,*,*,func_25125_a,""
XErrr,func_25126_b,*,*,func_25126_b,""
XErrr,func_25127_a,*,*,func_25127_a,""
StatList,func_25149_b,*,*,func_25149_b,""
StatList,func_25150_a,*,*,func_25150_a,""
StatList,func_25151_b,*,*,func_25151_b,""
StatList,func_25152_a,*,*,func_25152_a,""
StatList,func_25153_a,*,*,func_25153_a,""
StatList,func_25154_a,*,*,func_25154_a,""
StatList,func_25155_a,*,*,func_25155_a,""
StatList,func_25156_a,*,*,func_25156_a,""
StatList,func_25157_c,*,*,func_25157_c,""
ItemStack,func_25190_a,*,*,func_25190_a,""
ItemStack,func_25191_a,*,*,func_25191_a,""
CraftingManager,func_25193_b,*,*,func_25193_b,""
FurnaceRecipes,func_25194_b,*,*,func_25194_b,""
StatCollector,func_25199_a,*,*,func_25199_a,""
Block,func_251_c,*,*,isVecInsideXYBounds,"Checks if a vector is within the X and Y bounds of the block."
StatCollector,func_25200_a,*,*,func_25200_a,""
AchievementMap,func_25208_a,*,*,func_25208_a,""
Block,func_252_b,*,*,onBlockDestroyedByPlayer,"Called right before the block is destroyed by a player.  Args: world, x, y, z, metaData"
Block,func_253_b,*,*,setTickOnLoad,"Sets whether this block type will tick on loading the block or not"
Block,func_254_a,*,*,onEntityWalking,"Called whenever an entity is walking on top of this block. Args: world, x, y, z, entity"
Block,func_255_a,*,*,collisionRayTrace,"Ray traces through the blocks collision from start vector to end vector returning a ray trace hit. Args: world, x, y, z, startVec, endVec"
Block,func_256_d,*,*,setLightOpacity,"Sets how much light is blocked going through this block. Returns the object for convenience in constructing."
Block,func_257_a,*,*,velocityToAddToEntity,"Can add to the passed in vector for a movement vector to be applied to the entity. Args: x, y, z, entity, vec3d"
Block,func_258_d,*,*,onBlockPlaced,"Called when a block is placed using an item. Used often for taking the facing and figuring out how to position the item. Args: x, y, z, facing"
Block,func_259_b_,*,*,dropBlockAsItem,"Drops the specified block items"
Block,func_260_c,*,*,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
BlockFire,func_261_b,*,*,canBlockCatchFire,"Checks the specified block coordinate to see if it can catch fire.  Args: blockAccess, x, y, z"
BlockFire,func_262_i,*,*,getChanceOfNeighborsEncouragingFire,"Gets the highest chance of a neighbor block encouraging this block to catch fire"
BlockFire,func_263_h,*,*,func_263_h,""
BlockFire,func_264_a,*,*,setBurnRate,"Sets the burn rate for a block. The larger abilityToCatchFire the more easily it will catch on fire Args: blockID, unknown1, abilityToCatchFire"
BlockFire,func_265_g,*,*,getChanceToEncourageFire,"Retrieves a specified block's chance to encourage their neighbors to burn and if the number is greater than the current number passed in it will return its number instead of the passed in one.  Args: world, x, y, z, curChanceToEncourageFire"
BlockFire,func_266_a,*,*,tryToCatchBlockOnFire,"Rolls a random number to see if the block coordinates specified will catch fire. Will catch fire if random.nextInt(fireRange)<abilityToCatchFire Args: world, x, y, z, fireRange, random"
BlockLever,func_267_h,*,*,checkIfAttachedToBlock,"Checks if the block is attached to another block. If it is not, it returns false and drops the block as an item. If it is it returns true."
BlockFlower,func_268_h,*,*,func_268_h,""
BlockFlower,func_269_b,*,*,canThisPlantGrowOnThisBlockID,"Gets passed in the blockID of the block below and supposed to return true if its allowed to grow on the type of blockID passed in. Args: blockID"
BlockCrops,func_270_i,*,*,getGrowthRate,"Gets the growth rate for the crop. Setup to encourage rows by halving growth rate if there is diagonals, crops on different sides that aren't opposing, and by adding growth for every crop next to this one (and for crop below this one). Args: x, y, z"
BlockTorch,func_271_h,*,*,dropTorchIfCantStay,"Tests if the block can remain at its current location and will drop as an item if it is unable to stay. Returns True if it can stay and False if it drops. Args: world, x, y, z"
BlockRedstoneTorch,func_273_a,*,*,checkForBurnout,""
BlockSoil,func_274_i,*,*,isWaterNearby,"returns true if there's water nearby (x-4 to x+4, y to y+1, k-4 to k+4)"
BlockSoil,func_275_h,*,*,isCropsNearby,"returns true if there is at least one cropblock nearby (x-1 to x+1, y+1, z-1 to z+1)"
BlockRedstoneWire,func_279_b,*,*,isPowerProviderOrWire,"Calls canProvidePower() on the specified block and returns the result, but bypasses the wiresProvidePower flag"
BlockRedstoneWire,func_280_h,*,*,updateAndPropagateCurrentStrength,"Sets the strength of the wire current (0-15) for this block based on neighboring blocks and propagates to neighboring redstone wires"
BlockRedstoneWire,func_281_g,*,*,getMaxCurrentStrength,"Returns the current strength at the specified block if it is greater than the passed value, or the passed value otherwise.  Signature: (world, x, y, z, strength)"
BlockRedstoneWire,func_282_i,*,*,notifyWireNeighborsOfNeighborChange,"Calls World.notifyBlocksOfNeighborChange() for all neighboring blocks, but only if the given block is a redstone wire."
BlockContainer,func_283_a_,*,*,getBlockEntity,"Returns the TileEntity used by this block."
BlockFurnace,func_284_h,*,*,setDefaultDirection,"set a blocks direction"
BlockFurnace,func_285_a,*,*,updateFurnaceBlockState,"Update which block ID the furnace is using depending on whether or not it is burning"
BlockChest,func_286_h,*,*,isThereANeighborChest,"Checks the neighbor blocks to see if there is a chest there. Args: world, x, y, z"
